site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
474250-99999,45.058196721311475,37.678688524590164,53.24590163934426,37.09508196721311,1014.2,1011.2,6.049180327868853,7.687704918032787,15.37431693989071,28.889207650273224,0.0,2.0,0.3797814207650273,0.4808743169398907,0.3524590163934426,0.0,0.05191256830601093,0.0,2012-01-01
474250-99999,45.340273972602745,38.667671232876714,53.37808219178082,37.873424657534244,1014.2,1011.2,5.683287671232877,7.926027397260274,15.972876712328768,29.669041095890414,0.0,2.0,0.20273972602739726,0.5671232876712329,0.30684931506849317,0.0,0.0547945205479452,0.0,2013-01-01
474250-99999,45.188767123287676,36.583561643835615,54.13260273972603,36.61095890410959,1014.2,1011.2,5.480821917808219,7.995890410958904,15.958356164383563,29.435410958904107,0.0,2.0,0.1589041095890411,0.4520547945205479,0.3178082191780822,0.005479452054794521,0.06027397260273973,0.0,2014-01-01
474250-99999,47.0703488372093,39.40029069767442,54.96569767441861,39.728488372093025,1014.1999999999999,1011.1999999999999,5.463953488372093,7.904360465116278,15.81220930232558,29.736991279069766,0.0,2.0,0.1569767441860465,0.5145348837209303,0.28488372093023256,0.005813953488372093,0.0436046511627907,0.0,2015-01-01
474250-99999,45.5103825136612,39.47158469945355,53.7672131147541,37.77377049180328,1014.2,1011.2,5.509153005464481,7.890983606557377,16.242349726775956,30.2922131147541,0.0,2.0,0.13114754098360656,0.5273224043715847,0.3524590163934426,0.0,0.01912568306010929,0.0,2016-01-01
474250-99999,45.0827397260274,39.35232876712329,53.54082191780822,36.91178082191781,1014.2,1011.2,5.568082191780822,7.504109589041096,15.39041095890411,29.086673189823873,0.0,2.0,0.11232876712328767,0.4767123287671233,0.3150684931506849,0.005479452054794521,0.04657534246575343,0.0,2017-01-01
474250-99999,46.13147632311978,39.03454038997214,54.47242339832869,38.39777158774373,1014.1999999999999,1011.1999999999999,5.466016713091922,7.488300835654597,15.173537604456826,29.72371667329885,0.0,2.0,0.10863509749303621,0.5292479108635098,0.2757660167130919,0.002785515320334262,0.033426183844011144,0.0,2018-01-01
474250-99999,28.21698113207547,19.081132075471697,36.68679245283019,18.652830188679246,1014.2000000000002,1011.2000000000002,5.656603773584906,6.836792452830189,15.504716981132075,27.413679245283017,0.0,2.0,0.02830188679245283,0.2358490566037736,0.6792452830188679,0.0,0.009433962264150943,0.0,2019-01-01
761220-99999,65.43856209150327,39.438235294117646,81.98594771241831,51.061764705882354,1011.5366013071896,852.2,34.99901960784314,3.3781045751633987,6.329084967320261,31.1,0.049705882352941176,0.4,0.0,0.13398692810457516,0.0,0.0,0.032679738562091505,0.0,1949-01-01
761220-99999,64.04371257485029,36.80059880239521,81.22634730538921,47.91437125748503,1011.4188622754492,852.1999999999999,31.766467065868262,2.961676646706587,5.7859281437125745,31.099999999999998,0.021422155688622754,0.39999999999999997,0.0,0.08383233532934131,0.0029940119760479044,0.0029940119760479044,0.011976047904191617,0.0,1950-01-01
761220-99999,65.21347305389222,40.41017964071856,81.8997005988024,50.17125748502994,1011.8347305389221,852.1999999999999,24.094011976047902,2.761377245508982,5.591017964071856,31.099999999999998,0.04038922155688623,0.39999999999999997,0.0,0.16766467065868262,0.011976047904191617,0.0029940119760479044,0.008982035928143712,0.0,1951-01-01
761220-99999,70.74193548387096,45.75322580645162,87.41290322580645,53.73548387096774,1017.4538144329898,853.4672043010752,13.088709677419354,2.041935483870968,6.040322580645161,31.1,0.007956989247311828,0.4,0.0,0.17204301075268819,0.0,0.0,0.021505376344086023,0.0,1978-01-01
761220-99999,49.05555555555556,27.944444444444443,65.93333333333334,31.53333333333333,1016.5012371134021,854.2185185185185,12.814814814814815,4.470370370370371,9.225925925925926,31.1,0.008888888888888889,0.4,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,1979-01-01
